"No.","Time","Source","Destination","Protocol","Length","Info"
"982","2.345091","150.100.0.2","150.100.15.10","TCP","158","57300  >  49153 [ACK] Seq=1201 Ack=701 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"983","2.345104","150.100.0.2","150.100.15.10","TCP","158","57300  >  49153 [ACK] Seq=1301 Ack=701 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"984","2.345213","150.100.15.10","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=701 Ack=1401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"985","2.365842","150.100.0.2","150.100.12.10","TCP","64","57300  >  49153 [ACK] Seq=1601 Ack=801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"986","2.379150","150.100.12.137","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=501 Ack=1001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"987","2.379150","150.100.0.2","150.100.12.137","TCP","158","57300  >  49153 [ACK] Seq=1001 Ack=601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"988","2.379163","150.100.0.2","150.100.12.137","TCP","158","57300  >  49153 [ACK] Seq=1101 Ack=601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"989","2.379237","150.100.12.137","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=601 Ack=1201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"990","2.387758","150.100.12.10","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=801 Ack=1601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"991","2.387758","150.100.0.2","150.100.12.10","TCP","158","57300  >  49153 [ACK] Seq=1601 Ack=901 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
